nombreOriginal;Nº  EXPEDIENTE;FECHA;HORA;CALLE;NÚMERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOLÓGICO;TIPO VEHÍCULO;TIPO PERSONA;RANGO EDAD;SEXO;LESIVIDAD*;esCruce;tipoVia;palabrasClave;idVia
PASEO. RECOLETOS;2019S026886;22/07/2019;19:30; PASEO RECOLETOS;13;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;01;0;Paseo;RECOLETOS;633005
CUSTA. VEGA;2019S026885;22/07/2019;19:00; CUESTA VEGA;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;02;0;CUESTA;VEGA;771500
CALL. NAVARRA / CALL. PAMPLONA;2019S026841;22/07/2019;8:30;CALLE NAVARRA;-;TETUÁN;Caída;Nublado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Mujer;07;2;Calle;NAVARRA;530800
CALL. NAVARRA / CALL. PAMPLONA;2019S026841;22/07/2019;8:30;CALLE PAMPLONA;-;TETUÁN;Caída;Nublado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Mujer;07;2;Calle;PAMPLONA;560700
CALL. MANCHA;2019S026842;22/07/2019;8:15; CALLE MANCHA;1;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;;0;Calle;MANCHA;458200
GTA. EMILIO CASTELAR;2019S026963;23/07/2019;20:45; GLORIETA EMILIO CASTELAR;0;SALAMANCA;Caída;Lluvia débil;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;01;0;Glorieta;EMILIO CASTELAR;263300
PLAZA SANTA BARBARA CON CALLE SERRANO ANGUITA;2019S026966;23/07/2019;20:32;PLAZA SANTA BARBARA;-;CENTRO;Caída;Lluvia débil;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;01;2;Plaza;SANTA BARBARA;692300
PLAZA SANTA BARBARA CON CALLE SERRANO ANGUITA;2019S026966;23/07/2019;20:32;CALLE SERRANO ANGUITA;-;CENTRO;Caída;Lluvia débil;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;01;2;Calle;SERRANO ANGUITA;710350
PLAZA. MORERAS;2019S027011;23/07/2019;19:50; PLAZA MORERAS;1;MONCLOA-ARAVACA;Caída;LLuvia intensa;Bicicleta;Conductor;DE 35 A 39 AÑOS;Mujer;01;0;Plaza;MORERAS;1089
PASEO. CASTELLANA;2019S026924;23/07/2019;13:10; PASEO CASTELLANA;86;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;05;0;Paseo;CASTELLANA;153600
GTA. ATOCHA-REINA SOFIA;2019S027052;24/07/2019;22:40; GLORIETA ATOCHA-REINA SOFIA;-;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;01;0;Glorieta;ATOCHA-REINA SOFIA;-1
EN CARRIL BICI;2019S027071;25/07/2019;11:05; EN CARRIL BICI;-;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;DE 65 A 69 AÑOS;Hombre;;0;;CARRIL BICI;-1
CALL. AZUCENAS;2019S027182;26/07/2019;21:45; CALLE AZUCENAS;6;TETUÁN;Colisión frontal;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;02;0;Calle;AZUCENAS;86600
AVDA. DEMOCRACIA / AUTOV. A-3;2019S027325;26/07/2019;12:35;AVENIDA DEMOCRACIA;-;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;14;2;Avenida;DEMOCRACIA;778950
AVDA. DEMOCRACIA / AUTOV. A-3;2019S027325;26/07/2019;12:35;AUTOVIA;-;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;14;2;Autovia; ;-1
PASEO. CASTELLANA;2019S027141;26/07/2019;11:50; PASEO CASTELLANA;43;CHAMBERÍ;Colisión lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;06;0;Paseo;CASTELLANA;153600
CALL. ALFONSO XII / CALL. CLAUDIO MOYANO;2019S027278;27/07/2019;17:31;CALLE ALFONSO XII;-;RETIRO;Caída;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;01;2;Calle;ALFONSO XII;27500
CALL. ALFONSO XII / CALL. CLAUDIO MOYANO;2019S027278;27/07/2019;17:31;CALLE CLAUDIO MOYANO;-;RETIRO;Caída;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;01;2;Calle;CLAUDIO MOYANO;172700
CALL. ALFONSO XII / CALL. CASADO DEL ALISAL;2019S027303;28/07/2019;12:40;CALLE ALFONSO XII;-;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;;2;Calle;ALFONSO XII;27500
CALL. ALFONSO XII / CALL. CASADO DEL ALISAL;2019S027303;28/07/2019;12:40;CALLE CASADO DEL ALISAL;-;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;;2;Calle;CASADO ALISAL;150900
CALL. MANZANARES / CALL. LINNEO;2019S027369;29/07/2019;13:15;CALLE MANZANARES;-;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;2;Calle;MANZANARES;468300
CALL. MANZANARES / CALL. LINNEO;2019S027369;29/07/2019;13:15;CALLE LINNEO;-;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;2;Calle;LINNEO;438900
CUESTA DE LA VEGA;2019S027425;30/07/2019;23:05; CUESTA DE LA VEGA;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Mujer;07;0;CUESTA;VEGA;771500
CALL. DOCTOR ESQUERDO;2019S027422;30/07/2019;20:40; CALLE DOCTOR ESQUERDO;9;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;01;0;Calle;DOCTOR ESQUERDO;241300
AVDA. MEDITERRANEO / AUTOV. A-3;2019S027477;30/07/2019;20:40;AVENIDA MEDITERRANEO;-;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;2;Avenida;MEDITERRANEO;499700
AVDA. MEDITERRANEO / AUTOV. A-3;2019S027477;30/07/2019;20:40;AUTOVIA;-;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;2;Autovia; ;-1
CALL. SANTA MARIA LA REAL DE NIEVA;2019S027418;30/07/2019;19:05; CALLE SANTA MARIA LA REAL DE NIEVA;9;ARGANZUELA;Colisión frontal;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;01;0;Calle;SANTA MARIA REAL NIEVA;2295
CALL. SANTA MARIA LA REAL DE NIEVA;2019S027418;30/07/2019;19:05; CALLE SANTA MARIA LA REAL DE NIEVA;9;ARGANZUELA;Colisión frontal;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;14;0;Calle;SANTA MARIA REAL NIEVA;2295
AVDA. SUR DEL AEROPUERTO DE BARAJAS / AUTOV. M-22;2019S027371;30/07/2019;8:15;AVENIDA SUR DEL AEROPUERTO DE BARAJAS;-;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;02;2;Avenida;SUR AEROPUERTO BARAJAS;31002061
AVDA. SUR DEL AEROPUERTO DE BARAJAS / AUTOV. M-22;2019S027371;30/07/2019;8:15;AUTOVIA;-;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;02;2;Autovia; ;-1
CALL. GENOVA / CALL. ZURBANO;2019S027541;31/07/2019;22:00;CALLE GENOVA;-;CHAMBERÍ;Alcance;;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;;2;Calle;GENOVA;334800
CALL. GENOVA / CALL. ZURBANO;2019S027541;31/07/2019;22:00;CALLE ZURBANO;-;CHAMBERÍ;Alcance;;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;;2;Calle;ZURBANO;807000
PASEO. SANTA MARIA DE LA CABEZA / CALL. FRAY LUIS DE LEON;2019S027521;31/07/2019;10:15;PASEO SANTA MARIA DE LA CABEZA;-;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Mujer;07;2;Paseo;SANTA MARIA CABEZA;697200
PASEO. SANTA MARIA DE LA CABEZA / CALL. FRAY LUIS DE LEON;2019S027521;31/07/2019;10:15;CALLE FRAY LUIS DE LEON;-;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Mujer;07;2;Calle;FRAY LUIS LEON;311900
CMNO. POZO DEL TIO RAIMUNDO;2019S027558;01/08/2019;19:45; CAMINO POZO DEL TIO RAIMUNDO;25;VILLA DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;07;0;Camino;POZO TIO RAIMUNDO;905673
CALL. UNANIMIDAD / CALL. TERTULIA;2019S027511;01/08/2019;9:47;CALLE UNANIMIDAD;-;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Mujer;07;2;Calle;UNANIMIDAD;999
CALL. UNANIMIDAD / CALL. TERTULIA;2019S027511;01/08/2019;9:47;CALLE TERTULIA;-;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Mujer;07;2;Calle;TERTULIA;997
CALL. VIA LIMITE / CALL. ALCOLEA;2019S027608;02/08/2019;15:50;CALLE VIA LIMITE;-;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;02;2;Calle;LIMITE;778000
CALL. VIA LIMITE / CALL. ALCOLEA;2019S027608;02/08/2019;15:50;CALLE ALCOLEA;-;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;02;2;Calle;ALCOLEA;20900
CALL. MEJIA LEQUERICA / CALL. SAGASTA;2019S027599;02/08/2019;11:35;CALLE MEJIA LEQUERICA;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Mujer;01;2;Calle;MEJIA LEQUERICA;500000
CALL. MEJIA LEQUERICA / CALL. SAGASTA;2019S027599;02/08/2019;11:35;CALLE SAGASTA;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Mujer;01;2;Calle;SAGASTA;653500
CALL. SEGOVIA;2019S027568;02/08/2019;3:01; CALLE SEGOVIA;43;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Mujer;05;0;Calle;SEGOVIA;706300
CUSTA. VEGA;2019S027642;03/08/2019;3:30; CUESTA VEGA;3;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;;0;CUESTA;VEGA;771500
CALL. CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN;2019S027795;05/08/2019;22:00; CALLE CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN;66;LATINA;Caída;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;03;0;Calle;CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN;2385
AVDA. AVIACION / CTRA. BARRIO DE LA FORTUNA;2019S027855;05/08/2019;20:15;AVENIDA AVIACION;-;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;02;2;Avenida;AVIACION;84000
AVDA. AVIACION / CTRA. BARRIO DE LA FORTUNA;2019S027855;05/08/2019;20:15;CARRETERA BARRIO DE LA FORTUNA;-;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;02;2;Carretera;BARRIO FORTUNA;906115
CALL. LOPEZ DE HOYOS;2019S027834;05/08/2019;16:33; CALLE LOPEZ DE HOYOS;100;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;DESCONOCIDA;;;0;Calle;LOPEZ HOYOS;441300
CALL. CLAUDIO MOYANO;2019S027815;05/08/2019;12:35; CALLE CLAUDIO MOYANO;1;RETIRO;Atropello a persona;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Mujer;06;0;Calle;CLAUDIO MOYANO;172700
CALL. CLAUDIO MOYANO;2019S027815;05/08/2019;12:35; CALLE CLAUDIO MOYANO;1;RETIRO;Atropello a persona;Despejado;Bicicleta;Peatón;MAYOR DE 74 AÑOS;Hombre;06;0;Calle;CLAUDIO MOYANO;172700
CARRIL BICI INTERIOR PARQUE LINEAL DEL MANZANARES;2019S027825;06/08/2019;11:30; CARRIL BICI INTERIOR PARQUE LINEAL DEL MANZANARES;-;VILLAVERDE;Caída;Despejado;Bicicleta;Conductor;DE 70 A 74 AÑOS;Hombre;05;0;;CARRIL BICI INTERIOR PARQUE LINEAL MANZANARES;-1
PASEO. PRADO / CALL. ALCALA;2019S027813;06/08/2019;7:04;PASEO PRADO;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;;2;Paseo;PRADO;606900
PASEO. PRADO / CALL. ALCALA;2019S027813;06/08/2019;7:04;CALLE ALCALA;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;;2;Calle;ALCALA;18900
CALL. FRANCISCO UMBRAL / CALL. VIA DE DUBLIN;2019S027887;07/08/2019;8:02;CALLE FRANCISCO UMBRAL;-;BARAJAS;Colisión frontal;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;07;2;Calle;FRANCISCO UMBRAL;31001896
CALL. FRANCISCO UMBRAL / CALL. VIA DE DUBLIN;2019S027887;07/08/2019;8:02;CALLE VIA DE DUBLIN;-;BARAJAS;Colisión frontal;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;07;2;Calle;DUBLIN;1113
CALL. MARAVEDI;2019S027955;07/08/2019;3:30; CALLE MARAVEDI;12;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;01;0;Calle;MARAVEDI;31000537
CALL. ARROYO DE LA MEDIA LEGUA;2019S027992;08/08/2019;22:25; CALLE ARROYO DE LA MEDIA LEGUA;43;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;03;0;Calle;ARROYO MEDIA LEGUA;75300
AVDA. HOSPITALIDAD;2019S028042;08/08/2019;21:30; AVENIDA HOSPITALIDAD;3;LATINA;Caída;Despejado;Bicicleta;Conductor;MAYOR DE 74 AÑOS;Hombre;02;0;Avenida;HOSPITALIDAD;31000344
CALL. LADERA DE LOS ALMENDROS / CALL. RAYA;2019S027988;08/08/2019;19:10;CALLE LADERA DE LOS ALMENDROS;-;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;07;2;Calle;LADERA ALMENDROS;2481
CALL. LADERA DE LOS ALMENDROS / CALL. RAYA;2019S027988;08/08/2019;19:10;CALLE RAYA;-;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;07;2;Calle;RAYA;2486
CTRA. COLMENAR VIEJO;2019S028005;08/08/2019;11:10; CARRETERA COLMENAR VIEJO;0;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;06;0;Carretera;COLMENAR VIEJO;176100
CALL. SANTA ESCOLASTICA, 1 (POSTERIOR APARCAMIENTO;2019S028044;09/08/2019;16:25; CALLE SANTA ESCOLASTICA,  ( POSTERIOR APARCAMIENTO;-;VILLAVERDE;Caída;Despejado;Bicicleta;Conductor;DE 15 A 17 AÑOS;Hombre;06;0;Calle;SANTA ESCOLASTICA,;694550
CALL. ISABEL COLBRAND / CALL. PALAS DE REY;2019S028132;10/08/2019;12:15;CALLE ISABEL COLBRAND;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;07;2;Calle;ISABEL COLBRAND;127
CALL. ISABEL COLBRAND / CALL. PALAS DE REY;2019S028132;10/08/2019;12:15;CALLE PALAS DE REY;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;07;2;Calle;PALAS REY;2795
ANILLO VERDE CICLISTA, PKM 32;2019S028487;14/08/2019;18:40; ANILLO VERDE CICLISTA, ;-;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Mujer;01;0;Anillo;VERDE CICLISTA,;-1
GLORIETA SOBRE M-40;2019S028354;15/08/2019;17:05; GLORIETA SOBRE ;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;02;0;Glorieta; ;-1
CALLE ALCALA 149;2019S028337;15/08/2019;13:05; CALLE ALCALA ;-;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;;0;Calle;ALCALA;18900
AVDA. MANZANARES / CALL. SAN GRACIANO;2019S028644;16/08/2019;21:02;AVENIDA MANZANARES;-;USERA;Caída;Despejado;Bicicleta;Conductor;DE 10 A 14 AÑOS;Mujer;01;2;Avenida;MANZANARES;468400
AVDA. MANZANARES / CALL. SAN GRACIANO;2019S028644;16/08/2019;21:02;CALLE SAN GRACIANO;-;USERA;Caída;Despejado;Bicicleta;Conductor;DE 10 A 14 AÑOS;Mujer;01;2;Calle;SAN GRACIANO;670600
CALL. VELAZQUEZ;2019S028541;19/08/2019;18:35; CALLE VELAZQUEZ;69;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Mujer;07;0;Calle;VELAZQUEZ;773000
CALL. ARROYO BELINCOSO;2019S028515;19/08/2019;13:15; CALLE ARROYO BELINCOSO;9;MORATALAZ;Colisión lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;07;0;Calle;ARROYO BELINCOSO;74100
CMNO. ROBLEDAL;2019S028640;20/08/2019;21:40; CAMINO ROBLEDAL;2;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;14;0;Camino;ROBLEDAL;905195
CMNO. ROBLEDAL;2019S028640;20/08/2019;21:40; CAMINO ROBLEDAL;2;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;05;0;Camino;ROBLEDAL;905195
PASEO. REPUBLICA DE CUBA;2019S028597;20/08/2019;18:32; PASEO REPUBLICA DE CUBA;6;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;05;0;Paseo;REPUBLICA CUBA;905005
PASEO. REPUBLICA DE CUBA;2019S028597;20/08/2019;18:32; PASEO REPUBLICA DE CUBA;6;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 6 A 9 AÑOS;Hombre;14;0;Paseo;REPUBLICA CUBA;905005
CALL. PRINCIPE DE VERGARA / CALL. HERMOSILLA;2019S028647;21/08/2019;19:45;CALLE PRINCIPE DE VERGARA;-;SALAMANCA;Colisión lateral;;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;;2;Calle;PRINCIPE VERGARA;610450
CALL. PRINCIPE DE VERGARA / CALL. HERMOSILLA;2019S028647;21/08/2019;19:45;CALLE HERMOSILLA;-;SALAMANCA;Colisión lateral;;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;;2;Calle;HERMOSILLA;360000
CALL. MARCELO USERA / CALL. SAN ANTONIO DE PADUA;2019S028869;21/08/2019;13:20;CALLE MARCELO USERA;-;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;;2;Calle;MARCELO USERA;472000
CALL. MARCELO USERA / CALL. SAN ANTONIO DE PADUA;2019S028869;21/08/2019;13:20;CALLE SAN ANTONIO DE PADUA;-;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;;2;Calle;SAN ANTONIO PADUA;660500
AVDA. PEÑA PRIETA / CALL. MENDIVIL;2019S028686;22/08/2019;14:50;AVENIDA PEÑA PRIETA;-;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;06;2;Avenida;PEÑA PRIETA;580100
AVDA. PEÑA PRIETA / CALL. MENDIVIL;2019S028686;22/08/2019;14:50;CALLE MENDIVIL;-;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;06;2;Calle;MENDIVIL;502200
CALL. BRAVO MURILLO / CALL. VIRIATO;2019S028666;22/08/2019;6:10;CALLE BRAVO MURILLO;-;CHAMBERÍ;Otro;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;06;2;Calle;BRAVO MURILLO;114600
CALL. BRAVO MURILLO / CALL. VIRIATO;2019S028666;22/08/2019;6:10;CALLE VIRIATO;-;CHAMBERÍ;Otro;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;06;2;Calle;VIRIATO;797000
AVDA. POBLADOS / AUTOV. A-42;2019S028861;23/08/2019;13:30;AVENIDA POBLADOS;-;USERA;Colisión frontal;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;02;2;Avenida;POBLADOS;600400
AVDA. POBLADOS / AUTOV. A-42;2019S028861;23/08/2019;13:30;AUTOVIA;-;USERA;Colisión frontal;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;02;2;Autovia; ;-1
CTRA. ZARZON;2019S028835;24/08/2019;20:10; CARRETERA ZARZON;6;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Mujer;06;0;Carretera;ZARZON;905163
CTRA. ZARZON;2019S028835;24/08/2019;20:10; CARRETERA ZARZON;6;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Peatón;DE 6 A 9 AÑOS;Hombre;14;0;Carretera;ZARZON;905163
PASEO. ERMITA DEL SANTO;2019S028878;25/08/2019;20:40; PASEO ERMITA DEL SANTO;80;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;DE 6 A 9 AÑOS;Hombre;14;0;Paseo;ERMITA SANTO;270500
PASEO. ERMITA DEL SANTO;2019S028878;25/08/2019;20:40; PASEO ERMITA DEL SANTO;80;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peatón;DE 50 A 54 AÑOS;Mujer;06;0;Paseo;ERMITA SANTO;270500
CALL. SERRANO;2019S028881;25/08/2019;19:10; CALLE SERRANO;30;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;0;Calle;SERRANO;710300
PASEO. CAMOENS Y VALERO;2019S028932;26/08/2019;15:30; PASEO CAMOENS Y VALERO;2;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Nublado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;06;0;Paseo;CAMOENS VALERO;905058
CALL. ATOCHA / PLAZA. EMPERADOR CARLOS V;2019S029547;27/08/2019;21:45;CALLE ATOCHA;-;CENTRO;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;05;2;Calle;ATOCHA;81600
CALL. ATOCHA / PLAZA. EMPERADOR CARLOS V;2019S029547;27/08/2019;21:45;PLAZA EMPERADOR CARLOS V;-;CENTRO;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;05;2;Plaza;EMPERADOR CARLOS V;264800
PASEO. PONTONES / PASEO. MELANCOLICOS;2019S029005;27/08/2019;20:05;PASEO PONTONES;-;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Mujer;01;2;Paseo;PONTONES;602500
PASEO. PONTONES / PASEO. MELANCOLICOS;2019S029005;27/08/2019;20:05;PASEO MELANCOLICOS;-;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Mujer;01;2;Paseo;MELANCOLICOS;500700
PASEO. GENERAL MARTINEZ CAMPOS;2019S029018;28/08/2019;13:00; PASEO GENERAL MARTINEZ CAMPOS;41;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;02;0;Paseo;GENERAL MARTINEZ CAMPOS;331100
CALL. FUENTE CARRANTONA;2019S028983;28/08/2019;10:50; CALLE FUENTE CARRANTONA;61;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 65 A 69 AÑOS;Hombre;07;0;Calle;FUENTE CARRANTONA;315060
CALL. FUENTE CARRANTONA;2019S028983;28/08/2019;10:50; CALLE FUENTE CARRANTONA;61;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;07;0;Calle;FUENTE CARRANTONA;315060
CALL. CONDE DE PEÑALVER;2019S028981;28/08/2019;9:35; CALLE CONDE DE PEÑALVER;68;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;07;0;Calle;CONDE PEÑALVER;206100
CALL. LUCHANA;2019S029079;29/08/2019;22:45; CALLE LUCHANA;30;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;14;0;Calle;LUCHANA;444200
PASEO. ALBERTO PALACIOS;2019S029101;29/08/2019;14:45; PASEO ALBERTO PALACIOS;11;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Conductor;DESCONOCIDA;;;0;Paseo;ALBERTO PALACIOS;18100
PASEO. ALBERTO PALACIOS;2019S029101;29/08/2019;14:45; PASEO ALBERTO PALACIOS;11;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Peatón;DE 0 A 5 AÑOS;Hombre;07;0;Paseo;ALBERTO PALACIOS;18100
CALL. CAMPEZO / CALL. LAGUARDIA;2019S029022;29/08/2019;8:00;CALLE CAMPEZO;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;06;2;Calle;CAMPEZO;128850
CALL. CAMPEZO / CALL. LAGUARDIA;2019S029022;29/08/2019;8:00;CALLE LAGUARDIA;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;06;2;Calle;LAGUARDIA;429650
CALL. SEGOVIA / RONDA. SEGOVIA;2019S029033;29/08/2019;2:35;CALLE SEGOVIA;-;ARGANZUELA;Colisión fronto-lateral;;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;;2;Calle;SEGOVIA;706300
CALL. SEGOVIA / RONDA. SEGOVIA;2019S029033;29/08/2019;2:35;RONDA SEGOVIA;-;ARGANZUELA;Colisión fronto-lateral;;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;;2;Ronda;SEGOVIA;706400
